File Name,Rule Title,Rule ID,Rule Description,Chinese Title,Chinese Description,Level,References,Tags,Logsource,Fields,FalsePositive,Error Translation,Detection,SPL Query
lnx_auditd_binary_padding.yml,Binary Padding - Linux,c52a914f-3d8b-4b2a-bb75-b3991e75f8ba,"Adversaries may use binary padding to add junk data and change the on-disk representation of malware.
This rule detect using dd and truncate to add a junk data to file.
",二进制填充-Linux,"对手可以使用二进制填充来添加垃圾数据并更改恶意软件的盘表示。
该规则使用DD检测并截断以添加垃圾数据以文件。",high,https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1027.001/T1027.001.md,"attack.defense_evasion, attack.t1027.001","product: linux, service: auditd",,['Unknown'],,"{'selection_execve': {'type': 'EXECVE'}, 'keywords_truncate': {'|all': ['truncate', '-s']}, 'keywords_dd': {'|all': ['dd', 'if=']}, 'keywords_filter': ['of='], 'condition': 'selection_execve and (keywords_truncate or (keywords_dd and not keywords_filter))'}","type=""EXECVE"" (""truncate"" ""-s"") OR (""dd"" ""if="" NOT ""of="")"
lnx_auditd_capabilities_discovery.yml,Linux Capabilities Discovery,fe10751f-1995-40a5-aaa2-c97ccb4123fe,Detects attempts to discover the files with setuid/setgid capability on them. That would allow adversary to escalate their privileges.,Linux功能发现,检测试图在它们上发现具有setuID/setGID功能的文件。这将使对手能够升级他们的特权。,low,"https://man7.org/linux/man-pages/man8/getcap.8.html, https://www.hackingarticles.in/linux-privilege-escalation-using-capabilities/, https://mn3m.info/posts/suid-vs-capabilities/, https://int0x33.medium.com/day-44-linux-capabilities-privilege-escalation-via-openssl-with-selinux-enabled-and-enforced-74d2bec02099","attack.collection, attack.privilege_escalation, attack.t1123, attack.t1548","product: linux, service: auditd",,['Unknown'],,"{'selection': {'type': 'EXECVE', 'a0': 'getcap', 'a1': '-r', 'a2': '/'}, 'condition': 'selection'}","type=""EXECVE"" a0=""getcap"" a1=""-r"" a2=""/"""
lnx_auditd_unix_shell_configuration_modification.yml,Unix Shell Configuration Modification,a94cdd87-6c54-4678-a6cc-2814ffe5a13d,Detect unix shell configuration modification. Adversaries may establish persistence through executing malicious commands triggered when a new shell is opened.,Unix Shell配置修改,检测Unix Shell配置修改。对手可以通过在打开新外壳时执行触发的恶意命令来建立持久性。,medium,"https://objective-see.org/blog/blog_0x68.html, https://www.glitch-cat.com/p/green-lambert-and-attack, https://www.anomali.com/blog/pulling-linux-rabbit-rabbot-malware-out-of-a-hat","attack.persistence, attack.t1546.004","product: linux, service: auditd",,['Admin or User activity are expected to generate some false positives'],,"{'selection': {'type': 'PATH', 'name': ['/etc/shells', '/etc/profile', '/etc/profile.d/*', '/etc/bash.bashrc', '/etc/bashrc', '/etc/zsh/zprofile', '/etc/zsh/zshrc', '/etc/zsh/zlogin', '/etc/zsh/zlogout', '/etc/csh.cshrc', '/etc/csh.login', '/root/.bashrc', '/root/.bash_profile', '/root/.profile', '/root/.zshrc', '/root/.zprofile', '/home/*/.bashrc', '/home/*/.zshrc', '/home/*/.bash_profile', '/home/*/.zprofile', '/home/*/.profile', '/home/*/.bash_login', '/home/*/.bash_logout', '/home/*/.zlogin', '/home/*/.zlogout']}, 'condition': 'selection'}","type=""PATH"" name IN (""/etc/shells"", ""/etc/profile"", ""/etc/profile.d/*"", ""/etc/bash.bashrc"", ""/etc/bashrc"", ""/etc/zsh/zprofile"", ""/etc/zsh/zshrc"", ""/etc/zsh/zlogin"", ""/etc/zsh/zlogout"", ""/etc/csh.cshrc"", ""/etc/csh.login"", ""/root/.bashrc"", ""/root/.bash_profile"", ""/root/.profile"", ""/root/.zshrc"", ""/root/.zprofile"", ""/home/*/.bashrc"", ""/home/*/.zshrc"", ""/home/*/.bash_profile"", ""/home/*/.zprofile"", ""/home/*/.profile"", ""/home/*/.bash_login"", ""/home/*/.bash_logout"", ""/home/*/.zlogin"", ""/home/*/.zlogout"")"
lnx_auditd_disable_system_firewall.yml,Disable System Firewall,53059bc0-1472-438b-956a-7508a94a91f0,Detects disabling of system firewalls which could be used by adversaries to bypass controls that limit usage of the network.,禁用系统防火墙,检测对手可以使用的系统防火墙的禁用，以绕过限制网络使用的控制。,high,"https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1562.004/T1562.004.md, https://firewalld.org/documentation/man-pages/firewall-cmd.html","attack.t1562.004, attack.defense_evasion","product: linux, service: auditd",,['Admin activity'],,"{'selection': {'type': 'SERVICE_STOP', 'unit': ['firewalld', 'iptables', 'ufw']}, 'condition': 'selection'}","type=""SERVICE_STOP"" unit IN (""firewalld"", ""iptables"", ""ufw"")"
lnx_auditd_susp_c2_commands.yml,Suspicious C2 Activities,f7158a64-6204-4d6d-868a-6e6378b467e0,"Detects suspicious activities as declared by Florian Roth in its 'Best Practice Auditd Configuration'.
This includes the detection of the following commands; wget, curl, base64, nc, netcat, ncat, ssh, socat, wireshark, rawshark, rdesktop, nmap.
These commands match a few techniques from the tactics ""Command and Control"", including not exhaustively the following; Application Layer Protocol (T1071), Non-Application Layer Protocol (T1095), Data Encoding (T1132)
",可疑的C2活动,"发现弗洛里安·罗斯（Florian Roth）在其“最佳实践审计配置”中宣布的可疑活动。
这包括检测以下命令；WGET，Curl，Base64，NC，NetCat，NCAT，SSH，SOCAT，WIRESHARK，RAWSHARK，RAWSHARK，RDESKTOP，NMAP。
这些命令符合“命令和控制”策略的一些技术，包括以下几项；应用层协议（T1071），非应用层协议（T1095），数据编码（T1132）",medium,https://github.com/Neo23x0/auditd,attack.command_and_control,"product: linux, service: auditd",,['Admin or User activity'],,"{'selection': {'key': 'susp_activity'}, 'condition': 'selection'}","key=""susp_activity"""
lnx_auditd_clipboard_image_collection.yml,Clipboard Collection of Image Data with Xclip Tool,f200dc3f-b219-425d-a17e-c38467364816,"Detects attempts to collect image data stored in the clipboard from users with the usage of xclip tool.
Xclip has to be installed.
Highly recommended using rule on servers, due to high usage of clipboard utilities on user workstations.
",使用XCLIP工具收集图像数据的剪贴板,"检测尝试使用XCLIP工具的使用情况从用户那里收集存储在剪贴板中的图像数据。
必须安装XCLIP。
由于用户工作站上剪贴板公用事业的大量使用，强烈建议使用服务器上的规则。",low,https://linux.die.net/man/1/xclip,"attack.collection, attack.t1115","product: linux, service: auditd",,['Legitimate usage of xclip tools'],,"{'selection': {'type': 'EXECVE', 'a0': 'xclip', 'a1': ['-selection', '-sel'], 'a2': ['clipboard', 'clip'], 'a3': '-t', 'a4|startswith': 'image/', 'a5': '-o'}, 'condition': 'selection'}","type=""EXECVE"" a0=""xclip"" a1 IN (""-selection"", ""-sel"") a2 IN (""clipboard"", ""clip"") a3=""-t"" a4=""image/*"" a5=""-o"""
lnx_auditd_create_account.yml,Creation Of An User Account,759d0d51-bc99-4b5e-9add-8f5b2c8e7512,Detects the creation of a new user account. Such accounts may be used for persistence that do not require persistent remote access tools to be deployed on the system.,创建用户帐户,检测新用户帐户的创建。这些帐户可用于持久性，不需要持续的远程访问工具要在系统上部署。,medium,"https://access.redhat.com/documentation/en-us/red_hat_enterprise_linux/7/html/security_guide/sec-understanding_audit_log_files, https://access.redhat.com/articles/4409591#audit-record-types-2, https://www.youtube.com/watch?v=VmvY5SQm5-Y&ab_channel=M45C07","attack.t1136.001, attack.persistence","product: linux, service: auditd",,['Admin activity'],,"{'selection_syscall_record_type': {'type': 'SYSCALL', 'exe|endswith': '/useradd'}, 'selection_add_user_record_type': {'type': 'ADD_USER'}, 'condition': '1 of selection_*'}","(type=""SYSCALL"" exe=""*/useradd"") OR type=""ADD_USER"""
lnx_auditd_split_file_into_pieces.yml,Split A File Into Pieces - Linux,2dad0cba-c62a-4a4f-949f-5f6ecd619769,"Detection use of the command ""split"" to split files into parts and possible transfer.",将文件分成部分-Linux,检测命令“拆分”将文件分为部分并可能传输的使用。,low,https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1030/T1030.md,"attack.exfiltration, attack.t1030","product: linux, service: auditd",,['Legitimate administrative activity'],,"{'selection': {'type': 'SYSCALL', 'comm': 'split'}, 'condition': 'selection'}","type=""SYSCALL"" comm=""split"""
lnx_auditd_system_shutdown_reboot.yml,System Shutdown/Reboot - Linux,4cb57c2f-1f29-41f8-893d-8bed8e1c1d2f,"Adversaries may shutdown/reboot systems to interrupt access to, or aid in the destruction of, those systems.",系统关闭/重新启动-Linux,对手可能会关闭/重新启动系统，以中断或有助于破坏这些系统。,informational,https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1529/T1529.md,"attack.impact, attack.t1529","product: linux, service: auditd",,['Legitimate administrative activity'],,"{'execve': {'type': 'EXECVE'}, 'shutdowncmd': ['shutdown', 'reboot', 'halt', 'poweroff'], 'init': ['init', 'telinit'], 'initselection': [0, 6], 'condition': 'execve and (shutdowncmd or (init and initselection))'}","type=""EXECVE"" ""shutdown"" OR ""reboot"" OR ""halt"" OR ""poweroff"" OR (""init"" OR ""telinit"" 0 OR 6)"
lnx_auditd_ld_so_preload_mod.yml,Modification of ld.so.preload,4b3cb710-5e83-4715-8c45-8b2b5b3e5751,Identifies modification of ld.so.preload for shared object injection. This technique is used by attackers to load arbitrary code into processes.,Ld.so..preload的修改,确定对共享对象注入的LD.SO.SO.PRELOD的修改。攻击者使用此技术将任意代码加载到流程中。,high,"https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1574.006/T1574.006.md, https://eqllib.readthedocs.io/en/latest/analytics/fd9b987a-1101-4ed3-bda6-a70300eaf57e.html","attack.defense_evasion, attack.t1574.006","product: linux, service: auditd",,['Unknown'],,"{'selection': {'type': 'PATH', 'name': '/etc/ld.so.preload'}, 'condition': 'selection'}","type=""PATH"" name=""/etc/ld.so.preload"""
lnx_auditd_susp_exe_folders.yml,Program Executions in Suspicious Folders,a39d7fa7-3fbd-4dc2-97e1-d87f546b1bbc,Detects program executions in suspicious non-program folders related to malware or hacking activity,在可疑文件夹中执行程序,检测与恶意软件或黑客活动有关的可疑非程序文件夹中的程序执行,medium,Internal Research,"attack.t1587, attack.t1584, attack.resource_development","product: linux, service: auditd",,"['Admin activity (especially in /tmp folders)', 'Crazy web applications']",,"{'selection': {'type': 'SYSCALL', 'exe|startswith': ['/tmp/', '/var/www/', '/home/*/public_html/', '/usr/local/apache2/', '/usr/local/httpd/', '/var/apache/', '/srv/www/', '/home/httpd/html/', '/srv/http/', '/usr/share/nginx/html/', '/var/lib/pgsql/data/', '/usr/local/mysql/data/', '/var/lib/mysql/', '/var/vsftpd/', '/etc/bind/', '/var/named/']}, 'condition': 'selection'}","type=""SYSCALL"" exe IN (""/tmp/*"", ""/var/www/*"", ""/home/*/public_html/*"", ""/usr/local/apache2/*"", ""/usr/local/httpd/*"", ""/var/apache/*"", ""/srv/www/*"", ""/home/httpd/html/*"", ""/srv/http/*"", ""/usr/share/nginx/html/*"", ""/var/lib/pgsql/data/*"", ""/usr/local/mysql/data/*"", ""/var/lib/mysql/*"", ""/var/vsftpd/*"", ""/etc/bind/*"", ""/var/named/*"")"
lnx_auditd_web_rce.yml,Webshell Remote Command Execution,c0d3734d-330f-4a03-aae2-65dacc6a8222,Detects possible command execution by web application/web shell,webshel​​l远程命令执行,通过Web应用程序/Web Shell检测可能的命令执行,critical,Personal Experience of the Author,"attack.persistence, attack.t1505.003","product: linux, service: auditd",,"['Admin activity', 'Crazy web applications']",,"{'selection': {'type': 'SYSCALL', 'syscall': 'execve', 'key': 'detect_execve_www'}, 'condition': 'selection'}","type=""SYSCALL"" syscall=""execve"" key=""detect_execve_www"""
lnx_auditd_data_exfil_wget.yml,Data Exfiltration with Wget,cb39d16b-b3b6-4a7a-8222-1cf24b686ffc,"Detects attempts to post the file with the usage of wget utility.
The adversary can bypass the permission restriction with the misconfigured sudo permission for wget utility which could allow them to read files like /etc/shadow.
",WGET的数据去渗透,"检测尝试使用WGET实用程序的使用来发布文件。
对手可以使用WGET实用程序的错误配置的SUDO权限绕过权限限制，这可以使他们能够读取 /etc /shadow之类的文件。",medium,"https://linux.die.net/man/1/wget, https://gtfobins.github.io/gtfobins/wget/","attack.exfiltration, attack.t1048.003","product: linux, service: auditd",,['Legitimate usage of wget utility to post a file'],,"{'selection': {'type': 'EXECVE', 'a0': 'wget', 'a1|startswith': '--post-file='}, 'condition': 'selection'}","type=""EXECVE"" a0=""wget"" a1=""--post-file=*"""
lnx_auditd_hidden_zip_files_steganography.yml,Steganography Hide Zip Information in Picture File,45810b50-7edc-42ca-813b-bdac02fb946b,Detects appending of zip file to image,模拟隐藏zip信息在图片文件中,检测到将zip文件附加到图像,low,https://zerotoroot.me/steganography-hiding-a-zip-in-a-jpeg-file/,"attack.defense_evasion, attack.t1027.003","product: linux, service: auditd",,['Unknown'],,"{'commands': {'type': 'EXECVE', 'a0': 'cat'}, 'a1': {'a1|endswith': ['.jpg', '.png']}, 'a2': {'a2|endswith': '.zip'}, 'condition': 'commands and a1 and a2'}","type=""EXECVE"" a0=""cat"" a1 IN (""*.jpg"", ""*.png"") a2=""*.zip"""
lnx_auditd_unzip_hidden_zip_files_steganography.yml,Steganography Unzip Hidden Information From Picture File,edd595d7-7895-4fa7-acb3-85a18a8772ca,Detects extracting of zip file from image file,隐肌解压缩图片文件中隐藏的信息,从图像文件中检测提取zip文件的提取,low,https://zerotoroot.me/steganography-hiding-a-zip-in-a-jpeg-file/,"attack.defense_evasion, attack.t1027.003","product: linux, service: auditd",,['Unknown'],,"{'commands': {'type': 'EXECVE', 'a0': 'unzip'}, 'a1': {'a1|endswith': ['.jpg', '.png']}, 'condition': 'commands and a1'}","type=""EXECVE"" a0=""unzip"" a1 IN (""*.jpg"", ""*.png"")"
lnx_auditd_find_cred_in_files.yml,Credentials In Files - Linux,df3fcaea-2715-4214-99c5-0056ea59eb35,Detecting attempts to extract passwords with grep,文件中的凭据-Linux,检测尝试使用GREP提取密码的尝试,high,https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1552.001/T1552.001.md,"attack.credential_access, attack.t1552.001","product: linux, service: auditd",,['Unknown'],,"{'selection': {'type': 'EXECVE'}, 'keywords': {'|all': ['grep', 'password']}, 'condition': 'selection and keywords'}","type=""EXECVE"" ""grep"" ""password"""
lnx_auditd_password_policy_discovery.yml,Password Policy Discovery,ca94a6db-8106-4737-9ed2-3e3bb826af0a,Detects password policy discovery commands,密码策略发现,检测密码策略发现命令,low,"https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1201/T1201.md, https://linux.die.net/man/1/chage, https://man7.org/linux/man-pages/man1/passwd.1.html, https://superuser.com/questions/150675/how-to-display-password-policy-information-for-a-user-ubuntu","attack.discovery, attack.t1201","product: linux, service: auditd",,['Legitimate administration activities'],,"{'selection_files': {'type': 'PATH', 'name': ['/etc/pam.d/common-password', '/etc/security/pwquality.conf', '/etc/pam.d/system-auth', '/etc/login.defs']}, 'selection_chage': {'type': 'EXECVE', 'a0': 'chage', 'a1': ['--list', '-l']}, 'selection_passwd': {'type': 'EXECVE', 'a0': 'passwd', 'a1': ['-S', '--status']}, 'condition': '1 of selection_*'}","(type=""PATH"" name IN (""/etc/pam.d/common-password"", ""/etc/security/pwquality.conf"", ""/etc/pam.d/system-auth"", ""/etc/login.defs"")) OR (type=""EXECVE"" a0=""chage"" a1 IN (""--list"", ""-l"")) OR (type=""EXECVE"" a0=""passwd"" a1 IN (""-S"", ""--status""))"
lnx_auditd_hidden_files_directories.yml,Hidden Files and Directories,d08722cd-3d09-449a-80b4-83ea2d9d4616,"Detects adversary creating hidden file or directory, by detecting directories or files with . as the first character",隐藏的文件和目录,通过检测使用目录或文件来检测对手创建隐藏的文件或目录。作为第一个角色,low,https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1564.001/T1564.001.md,"attack.defense_evasion, attack.t1564.001","product: linux, service: auditd",,['Unknown'],,"{'commands': {'type': 'EXECVE', 'a0': ['mkdir', 'touch', 'vim', 'nano', 'vi']}, 'arguments': [{'a1|contains': '/.'}, {'a1|startswith': '.'}, {'a2|contains': '/.'}, {'a2|startswith': '.'}], 'condition': 'commands and arguments'}","type=""EXECVE"" a0 IN (""mkdir"", ""touch"", ""vim"", ""nano"", ""vi"") a1=""*/.*"" OR a1="".*"" OR a2=""*/.*"" OR a2="".*"""
lnx_auditd_keylogging_with_pam_d.yml,Linux Keylogging with Pam.d,49aae26c-450e-448b-911d-b3c13d178dfc,Detect attempt to enable auditing of TTY input,linux键盘记录与pam.d,检测尝试启用TTY输入的尝试,high,"https://github.com/redcanaryco/atomic-red-team/blob/f339e7da7d05f6057fdfcdd3742bfcf365fee2a9/atomics/T1056.001/T1056.001.md, https://linux.die.net/man/8/pam_tty_audit, https://access.redhat.com/documentation/en-us/red_hat_enterprise_linux/6/html/security_guide/sec-configuring_pam_for_auditing, https://access.redhat.com/articles/4409591#audit-record-types-2","attack.credential_access, attack.t1003, attack.t1056.001","product: linux, service: auditd",,['Administrative work'],,"{'selection_path_events': {'type': 'PATH', 'name': ['/etc/pam.d/system-auth', '/etc/pam.d/password-auth']}, 'selection_tty_events': {'type': ['TTY', 'USER_TTY']}, 'condition': '1 of selection_*'}","(type=""PATH"" name IN (""/etc/pam.d/system-auth"", ""/etc/pam.d/password-auth"")) OR type IN (""TTY"", ""USER_TTY"")"
